DSType;dataType;numPoints;numColors;gamma;alpha;s;k;rangeSpace;rangeBuildTime;rangeQueryTime;modeSpace;modeBuildTime;modeQueryTime
Amc::GridNoColor;synthetic;150000;25000;0;0;53;1000;94811376;258522390;123997;48738720;149965523095;14624898
Amc::GridNoColor;synthetic;150000;25000;0;0;53;5000;94811376;258522390;128662;48738720;149965523095;19637730
Amc::GridNoColor;synthetic;150000;25000;0;0;53;10000;94811376;258522390;130337;48738720;149965523095;25276866
Amc::GridNoColor;synthetic;150000;25000;0;0;53;25000;94811376;258522390;130401;48738720;149965523095;31175923
Amc::GridNoColor;synthetic;150000;25000;0;0;53;50000;94811376;258522390;128490;48738720;149965523095;37152433
Amc::GridNoColor;synthetic;150000;25000;0;0;53;75000;94811376;258522390;124850;48738720;149965523095;42429261
Amc::GridNoColor;synthetic;150000;25000;0;0;53;100000;94811376;258522390;120366;48738720;149965523095;47405604
Amc::GridNoColor;synthetic;150000;25000;0;0;53;125000;94811376;258522390;115301;48738720;149965523095;51483220
Amc::GridNoColor;synthetic;150000;25000;0;0;53;150000;94811376;258522390;110456;48738720;149965523095;53327666
Amc::GridSelectColor;synthetic;150000;25000;0;0;53;5;94811376;236427409;113203;48733304;151461075343;9716
Amc::GridSelectColor;synthetic;150000;25000;0;0;53;10;94811376;236427409;114053;48733304;151461075343;24153
Amc::GridSelectColor;synthetic;150000;25000;0;0;53;50;94811376;236427409;116490;48733304;151461075343;71521
Amc::GridSelectColor;synthetic;150000;25000;0;0;53;100;94811376;236427409;118254;48733304;151461075343;152842
Amc::GridSelectColor;synthetic;150000;25000;0;0;53;500;94811376;236427409;122585;48733304;151461075343;414004
Amc::GridSelectColor;synthetic;150000;25000;0;0;53;1000;94811376;236427409;124728;48733304;151461075343;821427
Amc::GridSelectColor;synthetic;150000;25000;0;0;53;5000;94811376;236427409;130819;48733304;151461075343;1681228
Amc::GridSelectColor;synthetic;150000;25000;0;0;53;10000;94811376;236427409;131456;48733304;151461075343;2774128
Amc::GridSelectColor;synthetic;150000;25000;0;0;53;25000;94811376;236427409;132745;48733304;151461075343;4573486
Amc::GridSelectColor;synthetic;150000;25000;0;0;53;50000;94811376;236427409;129430;48733304;151461075343;7164108
Amc::GridSelectColor;synthetic;150000;25000;0;0;53;75000;94811376;236427409;125741;48733304;151461075343;10285397
Amc::GridSelectColor;synthetic;150000;25000;0;0;53;100000;94811376;236427409;122444;48733304;151461075343;13391004
Amc::GridSelectColor;synthetic;150000;25000;0;0;53;125000;94811376;236427409;117878;48733304;151461075343;15649995
Amc::GridSelectColor;synthetic;150000;25000;0;0;53;150000;94811376;236427409;111489;48733304;151461075343;17255471
Amc::GridColumnColor;synthetic;150000;25000;0;0;53;5;94811376;233579355;112712;48737976;145026069951;1656251
