DSType;dataType;numPoints;numColors;gamma;alpha;s;k;rangeSpace;rangeBuildTime;rangeQueryTime;modeSpace;modeBuildTime;modeQueryTime
AAS1DModeGridDS;synthetic;300000;25000;0;0;70;10;8400000;393669817900;953154;2439216;3392086300;1074
AAS1DModeGridDS;synthetic;300000;25000;0;0;70;50;8400000;393669817900;953199;2439216;3392086300;10259
AAS1DModeGridDS;synthetic;300000;25000;0;0;70;100;8400000;393669817900;897564;2439216;3392086300;14058
AAS1DModeGridDS;synthetic;300000;25000;0;0;70;500;8400000;393669817900;848791;2439216;3392086300;96134
AAS1DModeGridDS;synthetic;300000;25000;0;0;70;1000;8400000;393669817900;1334877;2439216;3392086300;280417
AAS1DModeGridDS;synthetic;300000;25000;0;0;70;5000;8400000;393669817900;1044225;2439216;3392086300;1544565
AAS1DModeGridDS;synthetic;300000;25000;0;0;70;10000;8400000;393669817900;1077216;2439216;3392086300;2012015
AAS1DModeGridDS;synthetic;300000;25000;0;0;70;30000;8400000;393669817900;1039010;2439216;3392086300;2203364
AAS1DModeGridDS;synthetic;300000;25000;0;0;70;60000;8400000;393669817900;1116176;2439216;3392086300;2264615
AAS1DModeGridDS;synthetic;300000;25000;0;0;70;100000;8400000;393669817900;1074358;2439216;3392086300;2239409
AAS1DModeGridDS;synthetic;300000;25000;0;0;70;250000;8400000;393669817900;1008417;2439216;3392086300;2398827
AAS1DModeChanDS;synthetic;300000;25000;0;0;100;5;8400000;289207606500;493863;3680016;2899266800;306
AAS1DModeChanDS;synthetic;300000;25000;0;0;100;10;8400000;289207606500;499426;3680016;2899266800;640
AAS1DModeChanDS;synthetic;300000;25000;0;0;100;50;8400000;289207606500;508993;3680016;2899266800;5270
AAS1DModeChanDS;synthetic;300000;25000;0;0;100;100;8400000;289207606500;513559;3680016;2899266800;9200
AAS1DModeChanDS;synthetic;300000;25000;0;0;100;500;8400000;289207606500;491521;3680016;2899266800;52942
AAS1DModeChanDS;synthetic;300000;25000;0;0;100;1000;8400000;289207606500;529836;3680016;2899266800;116460
AAS1DModeChanDS;synthetic;300000;25000;0;0;100;5000;8400000;289207606500;498319;3680016;2899266800;317297
AAS1DModeChanDS;synthetic;300000;25000;0;0;100;10000;8400000;289207606500;500234;3680016;2899266800;14767
AAS1DModeChanDS;synthetic;300000;25000;0;0;100;30000;8400000;289207606500;511042;3680016;2899266800;20041
AAS1DModeChanDS;synthetic;300000;25000;0;0;100;60000;8400000;289207606500;497631;3680016;2899266800;20334
AAS1DModeChanDS;synthetic;300000;25000;0;0;100;100000;8400000;289207606500;496872;3680016;2899266800;13944
AAS1DModeChanDS;synthetic;300000;25000;0;0;100;250000;8400000;289207606500;491308;3680016;2899266800;9443
AAS1DModeGridDS;synthetic;300000;25000;0;0;100;5;8400000;378150793200;1035823;2480016;7483322000;1023
AAS1DModeGridDS;synthetic;300000;25000;0;0;100;10;8400000;378150793200;1051000;2480016;7483322000;2106
AAS1DModeGridDS;synthetic;300000;25000;0;0;100;50;8400000;378150793200;999221;2480016;7483322000;11668
AAS1DModeGridDS;synthetic;300000;25000;0;0;100;100;8400000;378150793200;1019888;2480016;7483322000;23628
AAS1DModeGridDS;synthetic;300000;25000;0;0;100;500;8400000;378150793200;1094639;2480016;7483322000;133324
AAS1DModeGridDS;synthetic;300000;25000;0;0;100;1000;8400000;378150793200;1050157;2480016;7483322000;289539
AAS1DModeGridDS;synthetic;300000;25000;0;0;100;5000;8400000;378150793200;1054870;2480016;7483322000;1254306
AAS1DModeGridDS;synthetic;300000;25000;0;0;100;10000;8400000;378150793200;1249207;2480016;7483322000;1421409
AAS1DModeGridDS;synthetic;300000;25000;0;0;100;30000;8400000;378150793200;1250107;2480016;7483322000;1742539
AAS1DModeGridDS;synthetic;300000;25000;0;0;100;60000;8400000;378150793200;1072814;2480016;7483322000;1731575
AAS1DModeGridDS;synthetic;300000;25000;0;0;100;100000;8400000;378150793200;1004239;2480016;7483322000;1467562
AAS1DModeGridDS;synthetic;300000;25000;0;0;100;250000;8400000;378150793200;975731;2480016;7483322000;1592114
AAS1DModeChanDS;synthetic;300000;25000;0;0;150;5;8400000;396170301900;1077290;3780016;13373061400;843
AAS1DModeChanDS;synthetic;300000;25000;0;0;150;10;8400000;396170301900;1154484;3780016;13373061400;1754
AAS1DModeChanDS;synthetic;300000;25000;0;0;150;50;8400000;396170301900;1073894;3780016;13373061400;8869
AAS1DModeChanDS;synthetic;300000;25000;0;0;150;100;8400000;396170301900;1114837;3780016;13373061400;32932
AAS1DModeChanDS;synthetic;300000;25000;0;0;150;500;8400000;396170301900;1548694;3780016;13373061400;186455
AAS1DModeChanDS;synthetic;300000;25000;0;0;150;1000;8400000;396170301900;1579688;3780016;13373061400;423704
AAS1DModeChanDS;synthetic;300000;25000;0;0;150;5000;8400000;396170301900;1636920;3780016;13373061400;47732
