DSType;dataType;numPoints;numColors;gamma;alpha;s;k;rangeSpace;rangeBuildTime;rangeQueryTime;modeSpace;modeBuildTime;modeQueryTime
AAS1DModeGridDS;synthetic;150000;25000;0;0;387;5;4200000;51042101100;240368;2398168;17325741700;295
AAS1DModeGridDS;synthetic;150000;25000;0;0;387;10;4200000;51042101100;237745;2398168;17325741700;642
AAS1DModeGridDS;synthetic;150000;25000;0;0;387;50;4200000;51042101100;238976;2398168;17325741700;4203
AAS1DModeGridDS;synthetic;150000;25000;0;0;387;100;4200000;51042101100;241554;2398168;17325741700;9075
AAS1DModeGridDS;synthetic;150000;25000;0;0;387;500;4200000;51042101100;236299;2398168;17325741700;44484
AAS1DModeGridDS;synthetic;150000;25000;0;0;387;1000;4200000;51042101100;238774;2398168;17325741700;55670
AAS1DModeGridDS;synthetic;150000;25000;0;0;387;5000;4200000;51042101100;235702;2398168;17325741700;57329
AAS1DModeGridDS;synthetic;150000;25000;0;0;387;10000;4200000;51042101100;262770;2398168;17325741700;55942
AAS1DModeGridDS;synthetic;150000;25000;0;0;387;30000;4200000;51042101100;311296;2398168;17325741700;68380
AAS1DModeGridDS;synthetic;150000;25000;0;0;387;60000;4200000;51042101100;304220;2398168;17325741700;54691
AAS1DModeGridDS;synthetic;150000;25000;0;0;387;100000;4200000;51042101100;308162;2398168;17325741700;54948
AAS1DModeRangeTreesDS;synthetic;175000;25000;0;0;418;5;4900000;84830801100;358136;700008;11952900;395645
AAS1DModeRangeTreesDS;synthetic;175000;25000;0;0;418;10;4900000;84830801100;375987;700008;11952900;400310
AAS1DModeRangeTreesDS;synthetic;175000;25000;0;0;418;50;4900000;84830801100;376753;700008;11952900;396299
AAS1DModeRangeTreesDS;synthetic;175000;25000;0;0;418;100;4900000;84830801100;346498;700008;11952900;420250
AAS1DModeRangeTreesDS;synthetic;175000;25000;0;0;418;500;4900000;84830801100;298823;700008;11952900;403056
AAS1DModeRangeTreesDS;synthetic;175000;25000;0;0;418;1000;4900000;84830801100;290918;700008;11952900;406856
AAS1DModeRangeTreesDS;synthetic;175000;25000;0;0;418;5000;4900000;84830801100;289610;700008;11952900;446372
AAS1DModeRangeTreesDS;synthetic;175000;25000;0;0;418;10000;4900000;84830801100;288479;700008;11952900;492468
AAS1DModeRangeTreesDS;synthetic;175000;25000;0;0;418;30000;4900000;84830801100;282191;700008;11952900;543308
AAS1DModeRangeTreesDS;synthetic;175000;25000;0;0;418;60000;4900000;84830801100;283620;700008;11952900;547737
AAS1DModeRangeTreesDS;synthetic;175000;25000;0;0;418;100000;4900000;84830801100;282985;700008;11952900;519778
AAS1DModeChanDS;synthetic;175000;25000;0;0;418;5;4900000;75242472300;445349;3497808;23410976000;522
AAS1DModeChanDS;synthetic;175000;25000;0;0;418;10;4900000;75242472300;432781;3497808;23410976000;656
AAS1DModeChanDS;synthetic;175000;25000;0;0;418;50;4900000;75242472300;421657;3497808;23410976000;6777
AAS1DModeChanDS;synthetic;175000;25000;0;0;418;100;4900000;75242472300;398578;3497808;23410976000;11818
AAS1DModeChanDS;synthetic;175000;25000;0;0;418;500;4900000;75242472300;346955;3497808;23410976000;65342
AAS1DModeChanDS;synthetic;175000;25000;0;0;418;1000;4900000;75242472300;333880;3497808;23410976000;2210
AAS1DModeChanDS;synthetic;175000;25000;0;0;418;5000;4900000;75242472300;281054;3497808;23410976000;2294
AAS1DModeChanDS;synthetic;175000;25000;0;0;418;10000;4900000;75242472300;280253;3497808;23410976000;2305
AAS1DModeChanDS;synthetic;175000;25000;0;0;418;30000;4900000;75242472300;270487;3497808;23410976000;2173
AAS1DModeChanDS;synthetic;175000;25000;0;0;418;60000;4900000;75242472300;268007;3497808;23410976000;1541
AAS1DModeChanDS;synthetic;175000;25000;0;0;418;100000;4900000;75242472300;271574;3497808;23410976000;1297
AAS1DModeGridDS;synthetic;175000;25000;0;0;418;5;4900000;64809064600;874351;2797808;30912980481700;1153
AAS1DModeGridDS;synthetic;175000;25000;0;0;418;10;4900000;64809064600;775978;2797808;30912980481700;1986
AAS1DModeGridDS;synthetic;175000;25000;0;0;418;50;4900000;64809064600;552815;2797808;30912980481700;5596
AAS1DModeGridDS;synthetic;175000;25000;0;0;418;100;4900000;64809064600;410354;2797808;30912980481700;12631
AAS1DModeGridDS;synthetic;175000;25000;0;0;418;500;4900000;64809064600;462656;2797808;30912980481700;72620
AAS1DModeGridDS;synthetic;175000;25000;0;0;418;1000;4900000;64809064600;648986;2797808;30912980481700;109942
AAS1DModeGridDS;synthetic;175000;25000;0;0;418;5000;4900000;64809064600;336355;2797808;30912980481700;66447
AAS1DModeGridDS;synthetic;175000;25000;0;0;418;10000;4900000;64809064600;318055;2797808;30912980481700;66399
AAS1DModeGridDS;synthetic;175000;25000;0;0;418;30000;4900000;64809064600;336237;2797808;30912980481700;72925
AAS1DModeGridDS;synthetic;175000;25000;0;0;418;60000;4900000;64809064600;312028;2797808;30912980481700;76460
AAS1DModeGridDS;synthetic;175000;25000;0;0;418;100000;4900000;64809064600;329847;2797808;30912980481700;62968
AAS1DModeRangeTreesDS;synthetic;200000;25000;0;0;447;5;5600000;102926687600;323917;800008;12207500;410011
AAS1DModeRangeTreesDS;synthetic;200000;25000;0;0;447;10;5600000;102926687600;320604;800008;12207500;400189
AAS1DModeRangeTreesDS;synthetic;200000;25000;0;0;447;50;5600000;102926687600;327501;800008;12207500;401476
AAS1DModeRangeTreesDS;synthetic;200000;25000;0;0;447;100;5600000;102926687600;325218;800008;12207500;399504
AAS1DModeRangeTreesDS;synthetic;200000;25000;0;0;447;500;5600000;102926687600;322582;800008;12207500;405769
AAS1DModeRangeTreesDS;synthetic;200000;25000;0;0;447;1000;5600000;102926687600;320914;800008;12207500;408119
AAS1DModeRangeTreesDS;synthetic;200000;25000;0;0;447;5000;5600000;102926687600;328884;800008;12207500;447475
AAS1DModeRangeTreesDS;synthetic;200000;25000;0;0;447;10000;5600000;102926687600;325017;800008;12207500;502491
AAS1DModeRangeTreesDS;synthetic;200000;25000;0;0;447;30000;5600000;102926687600;320028;800008;12207500;546186
AAS1DModeRangeTreesDS;synthetic;200000;25000;0;0;447;60000;5600000;102926687600;320081;800008;12207500;560292
AAS1DModeRangeTreesDS;synthetic;200000;25000;0;0;447;100000;5600000;102926687600;323047;800008;12207500;541654
AAS1DModeChanDS;synthetic;200000;25000;0;0;447;5;5600000;102401474800;332824;3998488;25133559700;293
AAS1DModeChanDS;synthetic;200000;25000;0;0;447;10;5600000;102401474800;319040;3998488;25133559700;790
AAS1DModeChanDS;synthetic;200000;25000;0;0;447;50;5600000;102401474800;316919;3998488;25133559700;4081
AAS1DModeChanDS;synthetic;200000;25000;0;0;447;100;5600000;102401474800;328745;3998488;25133559700;8929
AAS1DModeChanDS;synthetic;200000;25000;0;0;447;500;5600000;102401474800;317300;3998488;25133559700;51272
AAS1DModeChanDS;synthetic;200000;25000;0;0;447;1000;5600000;102401474800;321553;3998488;25133559700;2200
AAS1DModeChanDS;synthetic;200000;25000;0;0;447;5000;5600000;102401474800;319888;3998488;25133559700;2304
AAS1DModeChanDS;synthetic;200000;25000;0;0;447;10000;5600000;102401474800;335668;3998488;25133559700;2416
AAS1DModeChanDS;synthetic;200000;25000;0;0;447;30000;5600000;102401474800;316800;3998488;25133559700;2408
AAS1DModeChanDS;synthetic;200000;25000;0;0;447;60000;5600000;102401474800;317129;3998488;25133559700;1918
AAS1DModeChanDS;synthetic;200000;25000;0;0;447;100000;5600000;102401474800;317999;3998488;25133559700;1493
AAS1DModeGridDS;synthetic;200000;25000;0;0;447;5;5600000;100226366300;321270;3198488;25722338900;295
AAS1DModeGridDS;synthetic;200000;25000;0;0;447;10;5600000;100226366300;315588;3198488;25722338900;658
AAS1DModeGridDS;synthetic;200000;25000;0;0;447;50;5600000;100226366300;317433;3198488;25722338900;5341
AAS1DModeGridDS;synthetic;200000;25000;0;0;447;100;5600000;100226366300;315319;3198488;25722338900;9736
AAS1DModeGridDS;synthetic;200000;25000;0;0;447;500;5600000;100226366300;323050;3198488;25722338900;47180
AAS1DModeGridDS;synthetic;200000;25000;0;0;447;1000;5600000;100226366300;326812;3198488;25722338900;62698
AAS1DModeGridDS;synthetic;200000;25000;0;0;447;5000;5600000;100226366300;320928;3198488;25722338900;66041
AAS1DModeGridDS;synthetic;200000;25000;0;0;447;10000;5600000;100226366300;316226;3198488;25722338900;64463
AAS1DModeGridDS;synthetic;200000;25000;0;0;447;30000;5600000;100226366300;327653;3198488;25722338900;70336
AAS1DModeGridDS;synthetic;200000;25000;0;0;447;60000;5600000;100226366300;315857;3198488;25722338900;71035
AAS1DModeGridDS;synthetic;200000;25000;0;0;447;100000;5600000;100226366300;317573;3198488;25722338900;65157
AAS1DModeRangeTreesDS;synthetic;225000;25000;0;0;474;5;6300000;115954948800;366806;900008;13934100;425617
AAS1DModeRangeTreesDS;synthetic;225000;25000;0;0;474;10;6300000;115954948800;390162;900008;13934100;421098
AAS1DModeRangeTreesDS;synthetic;225000;25000;0;0;474;50;6300000;115954948800;367003;900008;13934100;420614
AAS1DModeRangeTreesDS;synthetic;225000;25000;0;0;474;100;6300000;115954948800;374917;900008;13934100;431363
AAS1DModeRangeTreesDS;synthetic;225000;25000;0;0;474;500;6300000;115954948800;367275;900008;13934100;427692
AAS1DModeRangeTreesDS;synthetic;225000;25000;0;0;474;1000;6300000;115954948800;371778;900008;13934100;436897
AAS1DModeRangeTreesDS;synthetic;225000;25000;0;0;474;5000;6300000;115954948800;365412;900008;13934100;480578
AAS1DModeRangeTreesDS;synthetic;225000;25000;0;0;474;10000;6300000;115954948800;368936;900008;13934100;515677
AAS1DModeRangeTreesDS;synthetic;225000;25000;0;0;474;30000;6300000;115954948800;371273;900008;13934100;599668
AAS1DModeRangeTreesDS;synthetic;225000;25000;0;0;474;60000;6300000;115954948800;373731;900008;13934100;607128
AAS1DModeRangeTreesDS;synthetic;225000;25000;0;0;474;100000;6300000;115954948800;367917;900008;13934100;587259
AAS1DModeChanDS;synthetic;225000;25000;0;0;474;5;6300000;113116416800;358450;4497424;29097621300;295
AAS1DModeChanDS;synthetic;225000;25000;0;0;474;10;6300000;113116416800;355104;4497424;29097621300;673
AAS1DModeChanDS;synthetic;225000;25000;0;0;474;50;6300000;113116416800;357067;4497424;29097621300;4092
AAS1DModeChanDS;synthetic;225000;25000;0;0;474;100;6300000;113116416800;353581;4497424;29097621300;9158
AAS1DModeChanDS;synthetic;225000;25000;0;0;474;500;6300000;113116416800;372188;4497424;29097621300;54563
AAS1DModeChanDS;synthetic;225000;25000;0;0;474;1000;6300000;113116416800;363601;4497424;29097621300;2328
AAS1DModeChanDS;synthetic;225000;25000;0;0;474;5000;6300000;113116416800;357171;4497424;29097621300;2451
AAS1DModeChanDS;synthetic;225000;25000;0;0;474;10000;6300000;113116416800;368362;4497424;29097621300;2396
AAS1DModeChanDS;synthetic;225000;25000;0;0;474;30000;6300000;113116416800;357514;4497424;29097621300;2544
AAS1DModeChanDS;synthetic;225000;25000;0;0;474;60000;6300000;113116416800;354856;4497424;29097621300;2088
