DSType;numPoints;numColors;gamma;alpha;r;k;rangeSpace;rangeBuildTime;rangeQueryTime;modeSpace;modeBuildTime;modeQueryTime
AAS1DModeChanDS;29000;290;-1;-1;170;5;812000;468817100;8911;579216;9364629400;329
AAS1DModeChanDS;29000;290;-1;-1;170;10;812000;468817100;8953;579216;9364629400;714
AAS1DModeChanDS;29000;290;-1;-1;170;50;812000;468817100;9281;579216;9364629400;3838
AAS1DModeChanDS;29000;290;-1;-1;170;100;812000;468817100;9418;579216;9364629400;5272
AAS1DModeChanDS;29000;290;-1;-1;170;500;812000;468817100;9159;579216;9364629400;682
AAS1DModeChanDS;29000;290;-1;-1;170;1000;812000;468817100;9855;579216;9364629400;670
AAS1DModeChanDS;29000;290;-1;-1;170;5000;812000;468817100;9353;579216;9364629400;651
AAS1DModeChanDS;29000;290;-1;-1;170;10000;812000;468817100;9623;579216;9364629400;696
AAS1DModeChanDS;30000;300;-1;-1;173;5;840000;663913800;14475;599448;7785666600;285
AAS1DModeChanDS;30000;300;-1;-1;173;10;840000;663913800;8196;599448;7785666600;670
AAS1DModeChanDS;30000;300;-1;-1;173;50;840000;663913800;7987;599448;7785666600;3575
AAS1DModeChanDS;30000;300;-1;-1;173;100;840000;663913800;8886;599448;7785666600;4306
AAS1DModeChanDS;30000;300;-1;-1;173;500;840000;663913800;10952;599448;7785666600;946
AAS1DModeChanDS;30000;300;-1;-1;173;1000;840000;663913800;8763;599448;7785666600;624
AAS1DModeChanDS;30000;300;-1;-1;173;5000;840000;663913800;13085;599448;7785666600;772
AAS1DModeChanDS;30000;300;-1;-1;173;10000;840000;663913800;14011;599448;7785666600;1217
AAS1DModeChanDS;30000;300;-1;-1;173;30000;840000;663913800;14835;599448;7785666600;335
AAS1DModeChanDS;31000;310;-1;-1;176;5;868000;646319100;7569;619824;8421434200;292
AAS1DModeChanDS;31000;310;-1;-1;176;10;868000;646319100;7439;619824;8421434200;646
AAS1DModeChanDS;31000;310;-1;-1;176;50;868000;646319100;7653;619824;8421434200;3046
AAS1DModeChanDS;31000;310;-1;-1;176;100;868000;646319100;7500;619824;8421434200;4357
AAS1DModeChanDS;31000;310;-1;-1;176;500;868000;646319100;7583;619824;8421434200;601
AAS1DModeChanDS;31000;310;-1;-1;176;1000;868000;646319100;7578;619824;8421434200;595
AAS1DModeChanDS;31000;310;-1;-1;176;5000;868000;646319100;7551;619824;8421434200;541
AAS1DModeChanDS;31000;310;-1;-1;176;10000;868000;646319100;7391;619824;8421434200;514
AAS1DModeChanDS;31000;310;-1;-1;176;30000;868000;646319100;7292;619824;8421434200;215
AAS1DModeChanDS;32000;320;-1;-1;178;5;896000;253673300;7274;637488;7321797600;289
AAS1DModeChanDS;32000;320;-1;-1;178;10;896000;253673300;11231;637488;7321797600;612
AAS1DModeChanDS;32000;320;-1;-1;178;50;896000;253673300;7616;637488;7321797600;3261
AAS1DModeChanDS;32000;320;-1;-1;178;100;896000;253673300;7409;637488;7321797600;5018
AAS1DModeChanDS;32000;320;-1;-1;178;500;896000;253673300;8535;637488;7321797600;628
AAS1DModeChanDS;32000;320;-1;-1;178;1000;896000;253673300;7631;637488;7321797600;607
AAS1DModeChanDS;32000;320;-1;-1;178;5000;896000;253673300;8145;637488;7321797600;593
AAS1DModeChanDS;32000;320;-1;-1;178;10000;896000;253673300;7358;637488;7321797600;543
AAS1DModeChanDS;32000;320;-1;-1;178;30000;896000;253673300;6942;637488;7321797600;371
AAS1DModeChanDS;33000;330;-1;-1;181;5;924000;646584900;7007;658104;7803750000;277
AAS1DModeChanDS;33000;330;-1;-1;181;10;924000;646584900;7099;658104;7803750000;625
AAS1DModeChanDS;33000;330;-1;-1;181;50;924000;646584900;7090;658104;7803750000;3135
AAS1DModeChanDS;33000;330;-1;-1;181;100;924000;646584900;7213;658104;7803750000;4249
AAS1DModeChanDS;33000;330;-1;-1;181;500;924000;646584900;7139;658104;7803750000;587
AAS1DModeChanDS;33000;330;-1;-1;181;1000;924000;646584900;7248;658104;7803750000;566
AAS1DModeChanDS;33000;330;-1;-1;181;5000;924000;646584900;7042;658104;7803750000;586
AAS1DModeChanDS;33000;330;-1;-1;181;10000;924000;646584900;7198;658104;7803750000;623
AAS1DModeChanDS;33000;330;-1;-1;181;30000;924000;646584900;7093;658104;7803750000;350
AAS1DModeChanDS;34000;340;-1;-1;184;5;952000;644931000;7383;678864;8615114800;353
AAS1DModeChanDS;34000;340;-1;-1;184;10;952000;644931000;7362;678864;8615114800;613
AAS1DModeChanDS;34000;340;-1;-1;184;50;952000;644931000;7610;678864;8615114800;4091
AAS1DModeChanDS;34000;340;-1;-1;184;100;952000;644931000;7711;678864;8615114800;5498
AAS1DModeChanDS;34000;340;-1;-1;184;500;952000;644931000;8581;678864;8615114800;612
AAS1DModeChanDS;34000;340;-1;-1;184;1000;952000;644931000;7373;678864;8615114800;617
AAS1DModeChanDS;34000;340;-1;-1;184;5000;952000;644931000;7504;678864;8615114800;580
AAS1DModeChanDS;34000;340;-1;-1;184;10000;952000;644931000;8735;678864;8615114800;552
AAS1DModeChanDS;34000;340;-1;-1;184;30000;952000;644931000;7194;678864;8615114800;303
AAS1DModeChanDS;35000;350;-1;-1;187;5;980000;552206000;8186;699768;11181173000;314
AAS1DModeChanDS;35000;350;-1;-1;187;10;980000;552206000;7790;699768;11181173000;650
AAS1DModeChanDS;35000;350;-1;-1;187;50;980000;552206000;7715;699768;11181173000;3080
AAS1DModeChanDS;35000;350;-1;-1;187;100;980000;552206000;7651;699768;11181173000;4459
AAS1DModeChanDS;35000;350;-1;-1;187;500;980000;552206000;10055;699768;11181173000;772
AAS1DModeChanDS;35000;350;-1;-1;187;1000;980000;552206000;9876;699768;11181173000;697
AAS1DModeChanDS;35000;350;-1;-1;187;5000;980000;552206000;8429;699768;11181173000;646
AAS1DModeChanDS;35000;350;-1;-1;187;10000;980000;552206000;7894;699768;11181173000;560
AAS1DModeChanDS;35000;350;-1;-1;187;30000;980000;552206000;7563;699768;11181173000;320
AAS1DModeChanDS;36000;360;-1;-1;189;5;1008000;951502100;7568;717784;9433940000;271
AAS1DModeChanDS;36000;360;-1;-1;189;10;1008000;951502100;7395;717784;9433940000;623
AAS1DModeChanDS;36000;360;-1;-1;189;50;1008000;951502100;7429;717784;9433940000;3036
AAS1DModeChanDS;36000;360;-1;-1;189;100;1008000;951502100;7201;717784;9433940000;4319
AAS1DModeChanDS;36000;360;-1;-1;189;500;1008000;951502100;7260;717784;9433940000;588
AAS1DModeChanDS;36000;360;-1;-1;189;1000;1008000;951502100;7379;717784;9433940000;587
AAS1DModeChanDS;36000;360;-1;-1;189;5000;1008000;951502100;7244;717784;9433940000;581
AAS1DModeChanDS;36000;360;-1;-1;189;10000;1008000;951502100;7172;717784;9433940000;577
AAS1DModeChanDS;36000;360;-1;-1;189;30000;1008000;951502100;7162;717784;9433940000;293
AAS1DModeChanDS;37000;370;-1;-1;192;5;1036000;361427200;7872;738928;10017448600;277
AAS1DModeChanDS;37000;370;-1;-1;192;10;1036000;361427200;7531;738928;10017448600;593
AAS1DModeChanDS;37000;370;-1;-1;192;50;1036000;361427200;7276;738928;10017448600;3002
AAS1DModeChanDS;37000;370;-1;-1;192;100;1036000;361427200;7611;738928;10017448600;4865
AAS1DModeChanDS;37000;370;-1;-1;192;500;1036000;361427200;7635;738928;10017448600;638
AAS1DModeChanDS;37000;370;-1;-1;192;1000;1036000;361427200;7512;738928;10017448600;639
