DSType;numPoints;numColors;gamma;alpha;r;k;rangeSpace;rangeBuildTime;rangeQueryTime;modeSpace;modeBuildTime;modeQueryTime
AAS1DModeArrangementDS;10000;9001;-1;-1;100;10;280000;145181900;26464;2403452;227031896000;18233
AAS1DModeArrangementDS;10000;9001;-1;-1;100;50;280000;145181900;26314;2403452;227031896000;28308
AAS1DModeArrangementDS;10000;9001;-1;-1;100;100;280000;145181900;26232;2403452;227031896000;37771
AAS1DModeArrangementDS;10000;9001;-1;-1;100;500;280000;145181900;26954;2403452;227031896000;64401
AAS1DModeArrangementDS;10000;9001;-1;-1;100;1000;280000;145181900;26786;2403452;227031896000;95441
AAS1DModeArrangementDS;10000;9001;-1;-1;100;5000;280000;145181900;26426;2403452;227031896000;292405
AAS1DModeArrangementDS;10000;9001;-1;-1;100;10000;280000;145181900;26080;2403452;227031896000;451313
AAS1DModeArrangementDS;10000;10000;-1;-1;100;5;280000;315887800;55137;2502764;272138340600;16610
AAS1DModeArrangementDS;10000;10000;-1;-1;100;10;280000;315887800;54725;2502764;272138340600;18668
AAS1DModeArrangementDS;10000;10000;-1;-1;100;50;280000;315887800;54582;2502764;272138340600;30094
AAS1DModeArrangementDS;10000;10000;-1;-1;100;100;280000;315887800;53873;2502764;272138340600;38252
AAS1DModeArrangementDS;10000;10000;-1;-1;100;500;280000;315887800;53756;2502764;272138340600;66667
AAS1DModeArrangementDS;10000;10000;-1;-1;100;1000;280000;315887800;53718;2502764;272138340600;97576
AAS1DModeArrangementDS;10000;10000;-1;-1;100;5000;280000;315887800;55312;2502764;272138340600;308411
AAS1DModeArrangementDS;10000;10000;-1;-1;100;10000;280000;315887800;68839;2502764;272138340600;505435
