DSType;numPoints;numColors;gamma;alpha;r;k;rangeSpace;rangeBuildTime;rangeQueryTime;modeSpace;modeBuildTime;modeQueryTime
RustDSType::GridSelectColor;40000;10000;0;0;34;37500;22862832;72256600;60356;8153392;4558040200;3767052
RustDSType::GridSelectColor;40000;10000;0;0;34;40000;22862832;72256600;60547;8153392;4558040200;4194093
RustDSType::GridSelectColor;50000;10000;0;0;36;5;29102832;130701500;73340;10313152;6595084500;4896
RustDSType::GridSelectColor;50000;10000;0;0;36;10;29102832;130701500;67070;10313152;6595084500;10237
RustDSType::GridSelectColor;50000;10000;0;0;36;50;29102832;130701500;66915;10313152;6595084500;26088
RustDSType::GridSelectColor;50000;10000;0;0;36;100;29102832;130701500;68019;10313152;6595084500;50504
RustDSType::GridSelectColor;50000;10000;0;0;36;500;29102832;130701500;70692;10313152;6595084500;113656
RustDSType::GridSelectColor;50000;10000;0;0;36;1000;29102832;130701500;71319;10313152;6595084500;191747
RustDSType::GridSelectColor;50000;10000;0;0;36;5000;29102832;130701500;75916;10313152;6595084500;353613
RustDSType::GridSelectColor;50000;10000;0;0;36;10000;29102832;130701500;74370;10313152;6595084500;596807
RustDSType::GridSelectColor;50000;10000;0;0;36;12500;29102832;130701500;73405;10313152;6595084500;915734
RustDSType::GridSelectColor;50000;10000;0;0;36;15000;29102832;130701500;74743;10313152;6595084500;1146151
RustDSType::GridSelectColor;50000;10000;0;0;36;17500;29102832;130701500;72461;10313152;6595084500;1457180
RustDSType::GridSelectColor;50000;10000;0;0;36;20000;29102832;130701500;72259;10313152;6595084500;1787200
RustDSType::GridSelectColor;50000;10000;0;0;36;22500;29102832;130701500;75411;10313152;6595084500;2158794
RustDSType::GridSelectColor;50000;10000;0;0;36;25000;29102832;130701500;73182;10313152;6595084500;2567224
RustDSType::GridSelectColor;50000;10000;0;0;36;27500;29102832;130701500;72401;10313152;6595084500;2918550
RustDSType::GridSelectColor;50000;10000;0;0;36;30000;29102832;130701500;71254;10313152;6595084500;3292395
RustDSType::GridSelectColor;50000;10000;0;0;36;32500;29102832;130701500;71422;10313152;6595084500;3657633
RustDSType::GridSelectColor;50000;10000;0;0;36;35000;29102832;130701500;73130;10313152;6595084500;4054073
RustDSType::GridSelectColor;50000;10000;0;0;36;37500;29102832;130701500;70843;10313152;6595084500;4718731
RustDSType::GridSelectColor;50000;10000;0;0;36;40000;29102832;130701500;68433;10313152;6595084500;4960546
RustDSType::GridSelectColor;60000;10000;0;0;39;5;35342832;128314200;72813;12674144;10067523900;5234
RustDSType::GridSelectColor;60000;10000;0;0;39;10;35342832;128314200;70976;12674144;10067523900;11414
RustDSType::GridSelectColor;60000;10000;0;0;39;50;35342832;128314200;73431;12674144;10067523900;28337
RustDSType::GridSelectColor;60000;10000;0;0;39;100;35342832;128314200;74572;12674144;10067523900;54971
RustDSType::GridSelectColor;60000;10000;0;0;39;500;35342832;128314200;80717;12674144;10067523900;121228
RustDSType::GridSelectColor;60000;10000;0;0;39;1000;35342832;128314200;81917;12674144;10067523900;213843
RustDSType::GridSelectColor;60000;10000;0;0;39;5000;35342832;128314200;83828;12674144;10067523900;426968
RustDSType::GridSelectColor;60000;10000;0;0;39;10000;35342832;128314200;83055;12674144;10067523900;672178
